,user_id,sex,birthday_year,membership_type,category_prefer,joined_date,deleted_date,join_path,os,recommended_cnt,age,days_from_joined,years_from_joined,if_deleted,label_from_km
1129,oHj9oJcW5kesy7t,1,1990,100,0,2018-02-05,NaT,0.0,AOS,0,32,1061,2.9,0,1
1130,A013xv5rLLoSSsE,1,1991,100,2,2018-11-10,NaT,0.0,IOS,0,31,783,2.1,0,1
1131,7VfQw6aSnWjXt9F,0,1981,100,0,2017-06-28,NaT,0.0,IOS,1,41,1283,3.5,0,1
1132,hdh8lln8tHhjz7B,1,1998,100,4,2019-06-01,NaT,0.0,AOS,5,24,580,1.6,0,0
1133,K0G3aP28Cie4cNB,1,1995,100,5,2020-02-12,NaT,1.0,AOS,2,27,324,0.9,0,0
1134,NsM81gs4fe9NQOc,0,1992,100,7,2016-07-19,NaT,0.0,IOS,7,30,1627,4.5,0,1
1135,VjnCx8jYG3A1asG,1,1997,100,4,2020-03-22,NaT,0.0,IOS,2,25,285,0.8,0,0
1136,BzLkvufTUS8Gz0k,0,1998,100,6,2020-12-30,NaT,1.0,IOS,4,24,2,0.0,0,0
1137,E4C8gqMwJYlUbNe,0,1984,100,0,2017-11-14,NaT,1.0,AOS,3,38,1144,3.1,0,1
1138,RP7HxDlQWRquVtc,0,2000,100,4,2019-09-30,NaT,0.0,IOS,4,22,459,1.3,0,0
1139,WAWz628Jfnzka1V,1,1996,100,7,2020-01-12,NaT,0.0,AOS,1,26,355,1.0,0,0
1140,KvhDsIWklGOkYim,1,1998,100,5,2017-12-16,NaT,1.0,IOS,2,24,1112,3.0,0,1
1141,AC82RvCfkNQeE59,1,1983,100,3,2018-09-12,NaT,0.0,AOS,0,39,842,2.3,0,2
1142,TkSej12uefvxLge,0,1974,100,0,2019-04-08,NaT,1.0,AOS,0,48,634,1.7,0,2
1143,RaWaD5i1QOi7dBR,0,1988,100,6,2020-09-24,NaT,1.0,IOS,2,34,99,0.3,0,0
1144,NSHwiG0aQyBpou8,1,1986,100,1,2018-03-26,NaT,0.0,IOS,4,36,1012,2.8,0,1
1145,PYzGPYOYr0AYm65,0,1977,100,1,2018-08-25,NaT,0.0,IOS,7,45,860,2.4,0,2
1146,0gImc51pUoTBNyy,1,1995,100,7,2020-11-29,NaT,0.0,AOS,0,27,33,0.1,0,0
1147,DJW9aciEdVdgLTK,0,1975,100,0,2016-11-03,NaT,0.0,AOS,0,47,1520,4.2,0,1
1148,0ypGeHtY0SSRI20,1,1994,100,4,2019-03-27,NaT,0.0,IOS,0,28,646,1.8,0,0
1149,gpDUAXIeVqq4DxW,1,1997,100,7,2019-02-25,NaT,1.0,AOS,0,25,676,1.9,0,0
1150,oKHw37WVqufB4vt,0,1989,100,7,2017-10-18,NaT,0.0,AOS,10,33,1171,3.2,0,1
1151,uHTtHUne3Pd9si8,1,1999,100,1,2020-05-03,NaT,0.0,IOS,5,23,243,0.7,0,0
1152,Gxc4OyvBKpSz2iJ,0,1991,100,2,2017-05-16,NaT,0.0,IOS,8,31,1326,3.6,0,1
1153,FZyjOfTvrPyWIfo,1,1989,100,4,2018-12-23,NaT,0.0,IOS,0,33,740,2.0,0,1
1154,2YFVnoJZdNoZM7A,1,1985,100,9,2019-01-21,NaT,0.0,AOS,0,37,711,1.9,0,2
1155,VpOdwHgdsnpxRYo,1,1993,100,9,2019-05-09,NaT,0.0,IOS,5,29,603,1.7,0,0
1156,LlTjK1NiyReO9bQ,1,1986,100,1,2020-05-12,NaT,0.0,AOS,0,36,234,0.6,0,2
1157,amIecH06HYTTths,1,1996,100,8,2020-01-02,NaT,0.0,IOS,2,26,365,1.0,0,0
1158,LCFMFJfp8QJ147F,0,1995,100,4,2020-03-29,NaT,0.0,AOS,3,27,278,0.8,0,0
1159,5ItbaJtTEBk0JNg,0,1979,100,3,2020-03-25,NaT,0.0,AOS,5,43,282,0.8,0,2
1160,ZxIUneWrT5fQ6VV,1,1992,100,1,2020-04-17,NaT,0.0,AOS,2,30,259,0.7,0,0
1161,dzxNhu0KOXxSPFJ,0,1970,100,4,2018-11-25,NaT,0.0,AOS,1,52,768,2.1,0,2
1162,YL8Wf5BXgOoUcTo,0,1995,100,10,2019-07-17,NaT,0.0,AOS,1,27,534,1.5,0,0
1163,Yzgh0TImEcLHd2V,1,1992,100,7,2017-03-10,NaT,0.0,AOS,0,30,1393,3.8,0,1
1164,iQ2gQAr8mvp0rU6,0,1990,100,1,2017-08-11,NaT,0.0,IOS,0,32,1239,3.4,0,1
1165,7MUzC0bvXTLQ17m,1,1998,100,4,2020-07-04,NaT,0.0,AOS,4,24,181,0.5,0,0
1166,qff5nBGronevw7j,0,1998,100,5,2019-07-25,NaT,0.0,AOS,6,24,526,1.4,0,0
1167,OXz6bfWlZnx4o5R,1,1992,100,9,2018-06-05,NaT,0.0,IOS,6,30,941,2.6,0,1
1168,ZoeBM9giW7l3vUy,1,1993,100,9,2019-05-20,NaT,0.0,AOS,1,29,592,1.6,0,0
1169,pmfx2iVPPIciltR,1,2000,100,4,2019-04-01,NaT,0.0,IOS,4,22,641,1.8,0,0
1170,W98HbwAKNAR9UG7,0,1990,100,7,2017-03-02,NaT,0.0,AOS,10,32,1401,3.8,0,1
1171,R2WmUIJPNqooqGv,0,1995,100,10,2018-06-30,NaT,0.0,AOS,6,27,916,2.5,0,1
1172,c8h0N74GDudrQVS,1,1997,100,2,2019-09-19,NaT,0.0,IOS,4,25,470,1.3,0,0
1173,v8UFeR2XR5SOmol,1,1981,100,0,2020-12-26,NaT,0.0,AOS,0,41,6,0.0,0,2
1174,qlFKLyPxhA7neAm,1,1991,100,3,2017-06-07,NaT,0.0,AOS,10,31,1304,3.6,0,1
1175,7xhbNitacypKSUu,0,1995,100,0,2017-10-25,NaT,0.0,AOS,3,27,1164,3.2,0,1
1176,gMEJk893XGO1VAT,1,1978,100,3,2019-01-06,NaT,1.0,AOS,1,44,726,2.0,0,2
1177,0Lc1rqzmzUKEyBq,1,1998,100,6,2019-01-24,NaT,0.0,AOS,5,24,708,1.9,0,0
1178,Rt1Pwv89vFPxeJh,1,1993,100,7,2018-09-26,NaT,0.0,AOS,10,29,828,2.3,0,1
1179,gCjJgMd8262JdUD,1,1996,100,5,2019-05-08,NaT,0.0,AOS,2,26,604,1.7,0,0
1180,fHSAJls9p0d0E1t,1,1993,100,9,2019-07-04,NaT,0.0,IOS,0,29,547,1.5,0,0
1181,fVffwiPrTHCPQLA,1,1998,100,7,2020-07-04,NaT,0.0,AOS,0,24,181,0.5,0,0
1182,ij5jJS2kGYP3gk3,1,2001,100,8,2019-06-21,NaT,0.0,AOS,3,21,560,1.5,0,0
1183,FJnN4JmhHIX1EDY,0,1992,100,4,2016-01-14,NaT,0.0,AOS,0,30,1814,5.0,0,1
1184,F5lRp5btoOurfEL,0,1991,100,0,2018-09-21,NaT,0.0,AOS,1,31,833,2.3,0,1
1185,i3mwm5vZrwvmc1m,1,1993,100,3,2020-05-06,NaT,0.0,IOS,0,29,240,0.7,0,0
1186,cbnJC5zEqS2crR9,0,1994,100,2,2020-03-03,NaT,1.0,IOS,3,28,304,0.8,0,0
1187,SSEMJKNuXjkvnIr,1,1998,100,14,2020-07-19,NaT,0.0,IOS,2,24,166,0.5,0,0
1188,Rm5hvkXdhXUSYHB,1,1995,100,3,2020-07-13,2020-05-23,1.0,AOS,0,27,172,0.5,1,0
1189,9SunZx8HSCeh52S,0,1984,100,0,2018-06-10,NaT,0.0,IOS,0,38,936,2.6,0,2
1190,HUnE33rMwWKdfde,0,1999,100,13,2019-01-21,NaT,0.0,AOS,2,23,711,1.9,0,0
1191,oKA5AecpXUhfIBB,0,1998,100,8,2020-09-01,NaT,0.0,IOS,3,24,122,0.3,0,0
1192,FqsvzL9oe4bbiI8,1,1994,100,0,2018-12-24,NaT,0.0,AOS,1,28,739,2.0,0,0
1193,M0QQBja0ZcPtpNV,0,1993,100,2,2018-03-12,NaT,0.0,AOS,3,29,1026,2.8,0,1
1194,5FutbQIWN7UpBsP,1,1992,100,4,2017-12-09,NaT,0.0,AOS,2,30,1119,3.1,0,1
1195,FqAShpdPNPvw0Rp,0,1994,100,2,2017-11-12,NaT,0.0,IOS,3,28,1146,3.1,0,1
1196,xswNw33mJNxx6Ln,1,1995,100,0,2020-07-13,NaT,0.0,AOS,0,27,172,0.5,0,0
1197,aBL8IwSZjRrjK98,1,1999,100,10,2020-05-15,NaT,1.0,IOS,2,23,231,0.6,0,0
1198,jLBI3pYgX3GMiho,1,2002,100,8,2018-10-07,NaT,0.0,IOS,4,20,817,2.2,0,0
1199,uxJPrVAwceq53sh,1,1980,100,0,2018-07-23,NaT,0.0,AOS,1,42,893,2.4,0,2
1200,UWg4iqDCrH9XXMH,1,1990,100,6,2020-12-30,NaT,0.0,AOS,2,32,2,0.0,0,0
1201,AxzQ2ZOWGaOcXor,0,2000,100,6,2018-06-17,NaT,0.0,AOS,1,22,929,2.5,0,1
1202,TnnxUNvKW23CBk2,1,1996,100,5,2020-01-30,NaT,0.0,AOS,1,26,337,0.9,0,0
1203,YgwtDuKo0G4ub8P,1,1999,100,7,2019-09-28,NaT,0.0,IOS,3,23,461,1.3,0,0
1204,JbbX5Fhhl49Cwj8,0,2000,100,9,2020-08-09,NaT,1.0,AOS,2,22,145,0.4,0,0
1205,ETj4znWv51zdlLf,1,1986,100,2,2018-01-28,NaT,0.0,AOS,5,36,1069,2.9,0,1
1206,aj5sOXc0uPRHpTF,0,1994,100,4,2020-06-20,NaT,0.0,AOS,4,28,195,0.5,0,0
1207,3sbGaCQvM4ntro7,1,1997,100,4,2020-03-12,NaT,0.0,IOS,4,25,295,0.8,0,0
1208,bWmki68jYoALbJH,1,1999,100,2,2019-09-01,NaT,0.0,AOS,4,23,488,1.3,0,0
1209,Lk2iQ6IWdaE9vIs,1,1996,100,0,2019-04-08,NaT,0.0,AOS,3,26,634,1.7,0,0
1210,m33ASDVIEQD1uGp,1,1991,100,4,2018-06-30,NaT,0.0,AOS,0,31,916,2.5,0,1
1211,pZJjZPm3cxN3UGl,1,1991,100,11,2017-03-31,NaT,0.0,AOS,1,31,1372,3.8,0,1
1212,3MJxntjE2Uzmjp2,1,2000,100,8,2020-04-26,NaT,0.0,IOS,4,22,250,0.7,0,0
1213,tJ7K8i3mdqKeRfr,1,1996,100,9,2020-11-14,NaT,0.0,IOS,0,26,48,0.1,0,0
1214,9CI1svXjH1CiIuO,0,1998,100,7,2020-12-08,NaT,1.0,IOS,2,24,24,0.1,0,0
1215,GOW4f1LIPoasdwp,0,1981,100,3,2019-06-22,NaT,0.0,AOS,0,41,559,1.5,0,2
1216,lc50td68BU2bDr7,1,1992,100,10,2017-07-27,NaT,0.0,AOS,10,30,1254,3.4,0,1
1217,CkobNu6H2bbmSoO,1,1998,100,5,2017-06-06,NaT,0.0,IOS,3,24,1305,3.6,0,1
1218,gn89KKMYAHNPmyX,1,1994,100,2,2018-10-23,NaT,1.0,AOS,6,28,801,2.2,0,1
1219,RRf30XrSDiBsHrp,1,1998,100,13,2020-07-18,NaT,1.0,AOS,3,24,167,0.5,0,0
1220,urZVbVQUHeY2yf8,0,1980,100,2,2020-05-29,NaT,0.0,IOS,0,42,217,0.6,0,2
1221,8PGc2iYH3G5kesp,1,1997,100,4,2020-04-27,NaT,0.0,IOS,3,25,249,0.7,0,0
1222,Au4cOSW1cjVOMjC,1,1997,100,5,2017-09-09,NaT,0.0,AOS,3,25,1210,3.3,0,1
1223,ooF0QnFo1RTDK1w,1,1995,100,5,2018-10-13,NaT,0.0,IOS,2,27,811,2.2,0,1
1224,cO8kTPQQrkuX6XA,0,1989,100,6,2019-03-03,NaT,0.0,AOS,0,33,670,1.8,0,0
1225,otAYEbReHJayuc5,1,1991,100,1,2020-11-29,NaT,0.0,IOS,2,31,33,0.1,0,0
1226,7GcIRXT9MteqWfn,1,1991,100,9,2018-03-23,NaT,0.0,AOS,2,31,1015,2.8,0,1
1227,28FiXE8Hx0cQVOd,1,1991,100,0,2019-08-10,NaT,0.0,AOS,11,31,510,1.4,0,0
1228,rosRArYXZmXgu2w,1,1999,100,10,2019-02-25,NaT,0.0,AOS,3,23,676,1.9,0,0
1229,A5Ed3jyOcO0qzUY,0,2000,100,9,2018-06-30,NaT,1.0,AOS,4,22,916,2.5,0,1
1230,pkve6DBPbd5N8iO,0,1998,100,0,2020-10-14,NaT,1.0,IOS,3,24,79,0.2,0,0
1231,xIlK4mkCnMACEFB,1,1996,100,10,2019-12-01,NaT,1.0,IOS,2,26,397,1.1,0,0
1232,LkwTVoSHBPRkfh1,1,1994,100,1,2020-11-17,NaT,0.0,AOS,2,28,45,0.1,0,0
1233,YGs0f8Mznv7RqK5,1,1976,100,0,2020-12-03,NaT,0.0,IOS,7,46,29,0.1,0,2
1234,KJDDVu38eO0RtVb,0,1991,100,6,2016-07-29,NaT,0.0,AOS,8,31,1617,4.4,0,1
1235,VPlBv2ILzicOVLC,0,1996,100,5,2019-01-20,NaT,0.0,AOS,7,26,712,1.9,0,0
1236,ZhkuSWKYESsRw92,0,1999,100,9,2018-06-29,NaT,0.0,AOS,4,23,917,2.5,0,1
1237,766pPluDq7KQLhv,0,1985,100,3,2019-09-11,NaT,0.0,AOS,0,37,478,1.3,0,2
1238,X2q5JS54hD4PRFD,0,1992,100,1,2017-03-27,NaT,1.0,AOS,0,30,1376,3.8,0,1
1239,uqdHlsrxV151iXD,0,1995,100,4,2020-02-11,NaT,0.0,IOS,3,27,325,0.9,0,0
1240,lXooIhfKN06PsDq,0,1983,100,1,2019-12-20,NaT,0.0,AOS,0,39,378,1.0,0,2
1241,p6f3nr7eokkvjSa,0,1998,100,5,2020-05-12,NaT,0.0,AOS,1,24,234,0.6,0,0
1242,2wOS0JM7xktkcxT,1,1992,100,1,2017-05-27,NaT,0.0,AOS,2,30,1315,3.6,0,1
1243,0UuPZNX5LB3PWDb,0,1992,100,9,2020-05-01,NaT,0.0,AOS,0,30,245,0.7,0,0
1244,m0TuakHlLLnjXVq,1,2000,100,7,2020-05-11,NaT,0.0,AOS,4,22,235,0.6,0,0
1245,JbiHhnyzHEFpuLS,1,1996,100,4,2018-07-18,NaT,0.0,IOS,3,26,898,2.5,0,1
1246,xldNJyk2yPM4APj,0,2000,100,11,2020-02-08,NaT,0.0,AOS,4,22,328,0.9,0,0
1247,iOJquLAPhVDCiOe,0,1990,100,7,2016-10-21,NaT,1.0,IOS,10,32,1533,4.2,0,1
1248,1SZ2w6cyYwryheS,0,1980,100,1,2017-04-09,NaT,0.0,IOS,0,42,1363,3.7,0,1
1249,mD15jW9WdxRZTS0,0,1991,100,4,2019-12-02,NaT,0.0,IOS,6,31,396,1.1,0,0
1250,KR80jNPOla1qRmW,1,2000,100,5,2019-02-17,NaT,0.0,AOS,0,22,684,1.9,0,0
1251,TvDsm9yxt8Mjl7t,1,1996,100,0,2020-10-12,NaT,0.0,IOS,3,26,81,0.2,0,0
1252,QR4aAYAb9r4pl2w,1,1999,100,5,2019-06-28,NaT,1.0,IOS,1,23,553,1.5,0,0
1253,IUUpC1DB4R9Wzp8,0,1975,100,3,2020-02-20,NaT,0.0,AOS,0,47,316,0.9,0,2
1254,zN4DlS9C50sUH2j,1,1990,100,4,2020-05-30,NaT,0.0,IOS,2,32,216,0.6,0,0
1255,IB5FhPcmIZy8nuy,0,2002,100,13,2020-11-18,NaT,1.0,IOS,3,20,44,0.1,0,0
1256,xnGXMouCEOxWTzZ,1,1989,100,5,2017-03-12,NaT,1.0,AOS,1,33,1391,3.8,0,1
1257,GvCzgkEB7ylHZ5j,0,1997,100,6,2018-09-29,NaT,0.0,IOS,4,25,825,2.3,0,1
1258,tBZ5FM1g36IoEB0,1,1977,100,5,2017-07-04,NaT,0.0,AOS,0,45,1277,3.5,0,1
1259,qofYQD7hHl6IGh3,1,1999,100,5,2019-11-28,NaT,1.0,AOS,4,23,400,1.1,0,0
1260,YEp88ZdBbAaBv0b,0,1977,100,3,2017-07-04,NaT,0.0,AOS,0,45,1277,3.5,0,1
1261,cOrBylMAIJVpGa1,1,1997,100,4,2018-10-10,NaT,0.0,IOS,4,25,814,2.2,0,1
1262,VlKJ7GjjnCFkxxH,1,2004,100,9,2018-08-22,NaT,0.0,AOS,6,18,863,2.4,0,0
1263,lZYKHYldbfdhvy0,1,1999,100,7,2017-12-10,NaT,0.0,AOS,4,23,1118,3.1,0,1
1264,76qCtC5OEsOYkS3,0,1969,100,3,2020-09-10,NaT,1.0,IOS,0,53,113,0.3,0,2
1265,AEYuXn3geHvZxz5,1,1976,100,1,2017-02-06,NaT,0.0,IOS,3,46,1425,3.9,0,1
1266,WOAXeoqfQPSIh3e,0,2000,100,5,2018-02-26,NaT,0.0,IOS,6,22,1040,2.8,0,1
1267,KXxS5mNCX0lnOks,0,1984,100,6,2020-02-21,NaT,1.0,IOS,0,38,315,0.9,0,2
1268,4BLbcU0FYwmQtot,0,1998,100,6,2020-11-02,NaT,0.0,AOS,3,24,60,0.2,0,0
1269,XewYV74S8iGoXVl,0,1995,100,6,2020-07-21,NaT,0.0,AOS,0,27,164,0.4,0,0
1270,3ig22jPFezRNpnS,1,1975,100,0,2017-12-11,NaT,0.0,IOS,0,47,1117,3.1,0,2
1271,83n6HMKyTgE0bDG,1,1991,100,8,2019-03-26,NaT,0.0,AOS,6,31,647,1.8,0,0
1272,P7zHB4mIvj2mios,0,1998,100,11,2017-07-28,NaT,0.0,IOS,4,24,1253,3.4,0,1
1273,0EYeSBV1ayCl2AN,1,1979,100,0,2020-08-08,NaT,0.0,IOS,0,43,146,0.4,0,2
1274,HrTuiP1W5QKVjsR,1,1990,100,4,2018-08-29,NaT,1.0,IOS,0,32,856,2.3,0,1
1275,ZvkHTCohKsiUgsF,1,1993,100,9,2017-06-14,NaT,0.0,IOS,3,29,1297,3.6,0,1
1276,feIEUcsKqi5RiS2,0,1994,100,4,2020-06-22,NaT,0.0,AOS,0,28,193,0.5,0,0
1277,TZ5wUuVST1MycSL,0,1994,100,2,2019-02-27,NaT,0.0,AOS,2,28,674,1.8,0,0
1278,UeMiKvXfNxlRPcL,1,1997,100,7,2017-10-31,NaT,0.0,AOS,1,25,1158,3.2,0,1
1279,9ewXOzSzXu41Pq9,1,1997,100,5,2019-11-03,NaT,0.0,IOS,1,25,425,1.2,0,0
1280,kDCid2B3BibUp4Q,1,1999,100,10,2019-01-20,NaT,0.0,IOS,2,23,712,1.9,0,0
1281,OQcksaHsvHl8PdE,0,1979,100,3,2019-02-15,NaT,0.0,AOS,0,43,686,1.9,0,2
1282,Szne1pJb1mmNesp,0,1990,100,6,2020-01-29,NaT,1.0,AOS,0,32,338,0.9,0,0
1283,UmxaNosIGchR5Qx,1,1993,100,6,2020-12-13,NaT,0.0,AOS,0,29,19,0.1,0,0
1284,7ltoqM8JWIrjkli,0,1992,100,0,2020-02-29,NaT,0.0,IOS,3,30,307,0.8,0,0
1285,hou8w1Xx8NicTgK,1,1993,100,6,2019-02-03,NaT,1.0,AOS,1,29,698,1.9,0,0
1286,PGMAhY0ECTkHptt,1,1995,100,4,2020-12-14,NaT,0.0,AOS,0,27,18,0.0,0,0
1287,MRp1WXvJdHxyDgE,0,1996,100,7,2020-06-03,NaT,0.0,AOS,4,26,212,0.6,0,0
1288,lLLpxtMC8Omay3X,1,2000,100,9,2019-03-30,NaT,0.0,AOS,4,22,643,1.8,0,0
1289,xVeF0aLg6vruUOm,1,1994,100,4,2019-10-13,NaT,0.0,AOS,0,28,446,1.2,0,0
1290,ywHDCyUEFkUBeTy,1,1997,100,8,2019-11-01,NaT,0.0,AOS,0,25,427,1.2,0,0
1291,uzZmi2EN36qBAfv,1,2001,100,8,2020-02-24,NaT,0.0,IOS,6,21,312,0.9,0,0
1292,hyW0SWhKB7c1jGM,1,1998,100,5,2020-07-29,NaT,0.0,AOS,2,24,156,0.4,0,0
1293,GlqDYmg1qPx3p7f,0,1978,100,0,2019-04-02,NaT,0.0,IOS,1,44,640,1.8,0,2
1294,dOdqY9ortFLDFqf,0,1992,100,3,2018-03-13,NaT,1.0,IOS,0,30,1025,2.8,0,1
1295,xZwdpCOBzPEg0QC,1,1995,100,9,2020-09-05,NaT,0.0,IOS,1,27,118,0.3,0,0
1296,bY4RSKnIkMn3xsQ,1,1989,100,10,2018-11-08,NaT,0.0,AOS,0,33,785,2.1,0,1
1297,oPJVS6stRo1Betj,1,1992,100,2,2020-05-05,NaT,0.0,AOS,1,30,241,0.7,0,0
1298,qa2NELVuRlsR8k2,0,1988,100,1,2017-07-10,NaT,0.0,IOS,2,34,1271,3.5,0,1
1299,ERwIFFnZaIk25rr,0,1998,100,5,2018-05-28,NaT,0.0,IOS,3,24,949,2.6,0,1
1300,vepwKifs4t4mxob,1,1996,100,0,2018-02-13,NaT,0.0,AOS,3,26,1053,2.9,0,1
1301,eDXEXRgStGHcnKR,1,1994,100,4,2016-11-06,NaT,0.0,IOS,8,28,1517,4.2,0,1
1302,ntvl40tZdCGIEb6,0,1992,100,9,2019-10-03,NaT,0.0,AOS,4,30,456,1.2,0,0
1303,mTmOuVxwIsItI18,0,1995,100,7,2019-09-29,NaT,1.0,AOS,3,27,460,1.3,0,0
1304,l5XEHlXNR0G7uQf,1,1993,100,2,2018-10-06,NaT,0.0,IOS,3,29,818,2.2,0,1
1305,Rv4rLWCJh85cU6J,1,1993,100,0,2018-10-04,NaT,1.0,IOS,3,29,820,2.2,0,1
1306,SFwlJPYGXgGtkdt,1,1985,100,3,2017-10-28,NaT,0.0,IOS,3,37,1161,3.2,0,1
1307,cnuWmkHMGvwLHsw,1,1977,100,0,2019-10-17,NaT,1.0,AOS,2,45,442,1.2,0,2
1308,Ck41KA5PQ2SmRPS,0,1994,100,10,2019-03-20,NaT,0.0,AOS,2,28,653,1.8,0,0
1309,h6UvKPvBm9R5DJ8,0,1980,100,0,2018-12-13,NaT,0.0,AOS,0,42,750,2.1,0,2
1310,xISNhnH3xIgZk2r,1,1981,100,3,2019-11-06,NaT,0.0,AOS,0,41,422,1.2,0,2
1311,OetbQZtNrSFJ6Tz,1,1976,100,3,2019-01-27,NaT,0.0,IOS,0,46,705,1.9,0,2
1312,1LLAWW9ZmOMKQOq,1,1988,100,8,2017-03-11,NaT,0.0,AOS,7,34,1392,3.8,0,1
1313,NFciJeLCciMV7YY,1,1999,100,9,2020-07-07,NaT,0.0,AOS,3,23,178,0.5,0,0
1314,qropzwI9tUop9jS,0,1996,100,9,2020-09-14,NaT,0.0,AOS,2,26,109,0.3,0,0
1315,99hrotm04clBndw,0,1976,100,0,2016-10-23,NaT,0.0,AOS,3,46,1531,4.2,0,1
1316,U0EB4BAWsuSWYPq,1,1981,100,2,2020-11-10,NaT,1.0,IOS,0,41,52,0.1,0,2
1317,HANPg0sgi1MhkdI,1,1998,100,10,2017-05-05,NaT,0.0,IOS,5,24,1337,3.7,0,1
1318,xt1SD5nYzX0FIwm,0,1973,100,0,2018-09-08,NaT,0.0,AOS,0,49,846,2.3,0,2
1319,UYOdwDA9TPK9mpp,0,1990,100,1,2017-11-01,NaT,1.0,AOS,4,32,1157,3.2,0,1
1320,KIcbuEx2LXIRQEe,1,1994,100,7,2019-07-18,NaT,1.0,AOS,0,28,533,1.5,0,0
1321,lBbV5OESCXZRnST,1,1994,100,2,2019-12-02,NaT,0.0,IOS,1,28,396,1.1,0,0
1322,TWykWgPevXdJO9v,1,1999,100,14,2019-11-16,2020-05-08,0.0,AOS,2,23,412,1.1,1,0
1323,w6wDFZQxr6RgX7w,0,1978,100,0,2019-06-09,NaT,0.0,AOS,1,44,572,1.6,0,2
1324,Dx1Gp9fBl667Uqb,1,1989,100,5,2018-04-12,NaT,0.0,IOS,4,33,995,2.7,0,1
1325,hWRZfJWKrYhtmfn,0,1989,100,5,2020-02-05,NaT,0.0,IOS,0,33,331,0.9,0,0
1326,xnRmm5dzyorrdtj,1,1995,100,0,2020-03-23,NaT,0.0,AOS,1,27,284,0.8,0,0
1327,Nl4dDhr0a5zhtNa,0,1991,100,1,2019-07-23,NaT,1.0,AOS,2,31,528,1.4,0,0
1328,8Gs7KZuNomc60b0,0,1986,100,3,2018-08-04,NaT,0.0,AOS,0,36,881,2.4,0,1
1329,Vi6AfDKBtiOhgtl,0,1997,100,6,2019-02-13,NaT,0.0,AOS,2,25,688,1.9,0,0
1330,UJNqu6fLh37ua9k,0,1991,100,2,2018-12-05,NaT,0.0,AOS,3,31,758,2.1,0,1
1331,1RDCJhQFtC5KVP1,1,1976,100,2,2020-06-24,NaT,0.0,IOS,0,46,191,0.5,0,2
1332,GsULk9n698bHUw6,1,1992,100,0,2017-01-20,NaT,0.0,IOS,2,30,1442,3.9,0,1
1333,L0KxpykqgTbdT9x,1,1992,100,8,2020-04-11,NaT,0.0,AOS,0,30,265,0.7,0,0
1334,zkLGVyUrXwXdGpv,0,2001,100,9,2020-08-20,NaT,0.0,IOS,3,21,134,0.4,0,0
1335,Z006kTIJcCl9ED9,1,1980,100,0,2017-11-19,NaT,1.0,AOS,0,42,1139,3.1,0,2
1336,YLJB8jGMx5pY6gL,1,1971,100,2,2016-07-24,NaT,0.0,AOS,3,51,1622,4.4,0,1
1337,1G7bDSKlsziuB65,0,1995,100,6,2020-11-01,NaT,0.0,IOS,5,27,61,0.2,0,0
1338,jqr2GExbGP5yFwP,0,1994,100,9,2018-09-13,NaT,1.0,IOS,2,28,841,2.3,0,1
1339,e97nuF0RLHizoxp,0,1997,100,0,2020-04-16,NaT,0.0,AOS,5,25,260,0.7,0,0
1340,GEZLM8XkLdQe4rE,1,2002,100,8,2020-05-15,NaT,0.0,AOS,4,20,231,0.6,0,0
1341,Ey5vIxskUnTqp2L,0,1976,100,0,2019-05-25,NaT,0.0,AOS,5,46,587,1.6,0,2
1342,zBgYrcgfZdzcBqr,1,1996,100,3,2016-12-04,NaT,0.0,IOS,3,26,1489,4.1,0,1
1343,N2eX1rXwdJESDSv,1,1992,100,1,2020-02-24,NaT,0.0,AOS,5,30,312,0.9,0,0
1344,C1SFH3YZFQ4rvy2,0,1972,100,3,2019-01-31,NaT,0.0,IOS,0,50,701,1.9,0,2
1345,UNrvcXX83yfJlHW,1,1996,100,8,2019-12-14,NaT,1.0,AOS,0,26,384,1.1,0,0
1346,nImaL7RupSFNuiB,1,1977,100,2,2017-10-04,NaT,0.0,IOS,3,45,1185,3.2,0,2
1347,qJQJ0ct11yapAx5,0,1991,100,9,2018-07-12,NaT,0.0,AOS,0,31,904,2.5,0,1
1348,sVsAVPZdAqt2Yky,1,1989,100,5,2017-01-02,NaT,0.0,AOS,0,33,1460,4.0,0,1
1349,SV2H11YA3GwIEup,1,1982,100,1,2018-11-12,NaT,0.0,AOS,4,40,781,2.1,0,2
1350,18HHYt0CapJK7tL,0,1994,100,6,2020-12-24,NaT,0.0,IOS,1,28,8,0.0,0,0
1351,2Lddb7GJds9XYtP,0,1974,100,0,2017-03-13,NaT,0.0,IOS,3,48,1390,3.8,0,2
1352,Fi73L7u6cn9d6Fv,0,1983,100,0,2019-09-19,NaT,0.0,AOS,0,39,470,1.3,0,2
1353,IjhYg2PGtHBL44g,0,1997,100,7,2020-10-21,NaT,0.0,IOS,4,25,72,0.2,0,0
1354,EVMygpj2bZ5I24K,1,1992,100,11,2019-03-31,NaT,0.0,AOS,6,30,642,1.8,0,0
1355,LCEyxrlxFcN4cnQ,0,1996,100,1,2019-08-07,NaT,0.0,AOS,3,26,513,1.4,0,0
1356,707kfBhGRORTZBg,0,1992,100,6,2018-05-05,NaT,0.0,IOS,0,30,972,2.7,0,1
1357,hzVnz2aoI8D6ss5,1,1995,100,3,2018-07-13,NaT,0.0,AOS,3,27,903,2.5,0,1
1358,YA8tfQfxhzuftPv,1,1992,100,6,2018-07-22,NaT,0.0,AOS,0,30,894,2.4,0,1
