user_id,sex,birthday_year,membership_type,category_prefer,joined_date,deleted_date,join_path,os,recommended_cnt
kqfSdS2hURIyUwd,1,1999,100,9,2020-02-11,NaT,,AOS,2
DDYAFbkHHlrsccO,0,1995,100,9,2019-04-04,NaT,,AOS,1
tUXV6YIpoRN1X28,1,1980,100,0,2019-10-27,NaT,,AOS,0
q48LTQ0iBiUHXZd,1,1997,100,8,2020-07-01,NaT,1,AOS,3
KD18WzgNQzcykp5,1,1976,100,3,2017-05-01,NaT,,AOS,4
PFszpZZit6hEXyt,1,1989,100,4,2017-09-13,NaT,,AOS,4
lsK1zOWi1ghGS6q,0,1981,100,0,2016-01-25,NaT,,AOS,1
aJ2HmHPxvu6e5Jm,0,1981,100,1,2018-11-01,NaT,,AOS,0
QkLXaVZCuVk93zO,1,2002,100,10,2019-04-25,NaT,,AOS,2
TuUr4Eu8euFicW8,1,1997,100,8,2019-07-02,NaT,1,IOS,0
RCQ58POb3AcOLsJ,1,1996,100,4,2016-03-20,NaT,,AOS,5
CkIMTKHPhnczAo6,0,1990,100,6,2017-11-19,NaT,,AOS,9
sJT939IJKD8N8mx,1,1989,100,7,2019-05-08,NaT,,AOS,0
1eg4Herk3oP78G5,1,1991,100,3,2018-12-09,NaT,,IOS,1
oX7baH6jEbn7AUW,1,1994,100,6,2020-10-07,NaT,,AOS,0
XALAwlZilBIJWWy,0,1998,100,9,2016-06-27,NaT,,IOS,3
ueiTzJoUfoem9qe,0,1997,100,11,2020-09-18,NaT,,AOS,1
zuxORCXkw6biEV1,1,1989,100,5,2017-05-15,NaT,,IOS,1
vKoEUZyxfQrMfyA,1,1999,100,9,2018-12-28,NaT,1,IOS,1
TT1DluMiWDrcNxA,0,2000,100,13,2020-06-13,NaT,,AOS,4
cev2W0Da6N1aduX,1,1980,100,4,2019-03-29,NaT,,IOS,2
3LVvXU6WOqqAjfA,1,1994,100,3,2018-12-09,NaT,,AOS,2
lx7Pvkw03VgadC7,0,1992,100,5,2019-04-12,NaT,,AOS,9
yO0Ustj0t3aSMvp,1,1996,100,5,2020-09-19,NaT,1,AOS,3
3iiaWkOePDkA0Ew,1,1981,100,5,2020-07-12,NaT,,IOS,0
NuFy8P7m6yDeNcb,1,1982,100,9,2019-05-10,NaT,,AOS,0
r9oe0gyUPAdOVvy,1,1992,100,3,2019-10-19,NaT,,AOS,0
LT878r8bEdcQqqI,1,1998,100,3,2020-09-29,NaT,,AOS,2
YNQ9EeNCesMuspc,0,1987,100,4,2017-11-13,NaT,,AOS,7
L8CpPVwy1vNFd0e,1,1975,100,3,2020-03-07,NaT,,AOS,0
kAkCCwieUyGH88l,1,1993,100,6,2017-01-03,NaT,,AOS,4
QwCNF42Rd8JPQkU,1,1995,100,7,2020-09-24,NaT,,AOS,0
RCU8WYdyDgO8rrp,0,1998,100,6,2019-05-30,NaT,,AOS,3
3hyQ3hgkc7xwCIE,0,1993,100,5,2019-02-27,NaT,,IOS,2
qDOwB05lRW6rQJn,1,1975,100,2,2019-01-22,NaT,,AOS,6
2wPPhUtxCoJQ2UR,0,1994,100,1,2020-01-18,NaT,,AOS,2
hLJmlQvijsB2XA4,1,1988,100,13,2019-05-31,NaT,,AOS,0
xPlZcvXlbDxnp17,1,1990,100,9,2018-07-05,NaT,,IOS,2
Ql6ftD6cbZyDjhO,0,1976,100,0,2018-01-05,NaT,,AOS,1
q2tAEZ3lYJfJKI5,1,1986,100,0,2019-11-03,NaT,,IOS,0
uSCctjiwLiqtB1O,0,1986,100,0,2019-11-24,NaT,,AOS,0
MQzGdnJZ4HzDAPi,0,1990,100,7,2019-05-11,NaT,,AOS,0
Tid6nFStGpImmgR,1,1998,100,8,2019-06-14,NaT,,AOS,0
nKGxtVywH5YZTjc,1,1987,100,14,2019-07-03,NaT,,IOS,2
1exKRueQBbnMOOS,1,1988,100,7,2018-03-28,NaT,,AOS,0
SWUEUl5YEX3y4GA,0,1982,100,7,2019-03-31,NaT,,AOS,0
oXodXo8vCmsFkJi,0,1997,100,11,2020-08-14,NaT,,AOS,1
0oNhq2FEVajfjzo,1,2002,100,7,2019-01-02,NaT,,IOS,5
JzQcXxLLqrtmYis,1,1996,100,8,2019-08-28,NaT,,AOS,4
MCwY7dgO3aZLRoo,0,1991,100,14,2017-02-22,NaT,,AOS,13
mO002O8HXNeJYDZ,1,1987,100,7,2017-02-27,NaT,,IOS,0
RZMnFWidB9XJvvp,0,1988,100,2,2017-06-27,NaT,,AOS,1
H5LmrLwiAxVCyMe,1,1994,100,5,2020-09-29,NaT,,AOS,0
fieJ9lOXnwt0pdO,0,1998,100,12,2020-06-29,NaT,,AOS,1
mSGWhQ103ZELCEf,1,1990,100,13,2016-07-16,NaT,,AOS,0
RrCDSjFpbHaKRXM,1,1997,100,11,2017-07-06,NaT,,IOS,3
QxWF6hZayd4tpjV,1,2000,100,1,2018-12-01,NaT,,AOS,2
xGFT2obepO9uoX5,0,1973,100,4,2019-07-27,NaT,1,AOS,1
tJMgy4lflKLJab5,1,1997,100,6,2018-08-23,NaT,,AOS,6
dAJ0fxWE6R28WEI,0,1993,100,7,2018-03-18,NaT,,IOS,7
jkIUtBwmZBnnxMW,1,1990,100,14,2016-04-05,NaT,1,AOS,10
BjOMLBDvnunPoCb,0,1995,100,5,2019-03-12,NaT,,IOS,2
PcuLUAa8rpr1QBF,1,1998,100,8,2018-07-26,NaT,,AOS,4
RmSXhS9LNbt3ibL,0,1976,100,0,2019-01-23,NaT,1,IOS,0
uELfGj2iMvNm5r4,0,1983,100,2,2016-06-22,NaT,,AOS,0
KvtD5dvVIHdhHVs,0,1997,100,9,2019-07-04,NaT,,IOS,3
Q2kwLSMM7kQ9stE,1,1976,100,0,2018-11-12,NaT,,AOS,1
7ACrkEobwJPddbf,0,1984,100,3,2017-05-22,NaT,,AOS,12
woFM7FDKsUXLMXy,0,1995,100,6,2019-09-21,NaT,,AOS,4
Ufg5wVEJuMCIA8l,1,1990,100,5,2018-12-10,NaT,,AOS,3
jlhQAa1tvrbS9Ac,1,1980,100,0,2020-02-02,NaT,,AOS,0
M47QYRoHnz2Q1Yj,0,1997,100,11,2020-10-28,NaT,1,IOS,1
p5dHCIxFm7i4KBQ,0,1995,100,7,2020-12-21,2020-03-03,,IOS,2
eecyzdJmUkFSoQE,0,1995,100,4,2020-05-26,NaT,,AOS,3
V8OhORKwWjTCjIG,1,1998,100,11,2020-01-20,NaT,,IOS,4
xA8NQjVMUuc38hd,1,1981,100,2,2020-12-16,NaT,,AOS,0
GmIKsi4AdlMGCKg,0,1995,100,8,2019-10-10,NaT,,AOS,2
VeHRdO1vKkXo8Kk,0,2003,100,12,2018-12-12,NaT,,IOS,6
2LTPflj3N1uvc1e,1,1976,100,6,2020-05-19,NaT,,AOS,5
BdKUwWbmLoYQOTz,1,1997,100,5,2019-06-09,NaT,,AOS,0
fAVF10vNOZ0l75N,1,1992,100,5,2018-07-09,NaT,,AOS,8
iqoQIFCZJWk8Exu,0,1997,100,7,2018-01-11,NaT,1,AOS,5
IDhgojCHYy5h1Gq,0,1994,100,3,2018-11-14,NaT,,AOS,5
ccYoHcryN5QzB4P,1,1992,100,5,2020-08-22,NaT,,IOS,0
xxJcKydY7OqrcnU,1,1977,100,0,2020-06-17,NaT,,IOS,0
ySqpfW5F7ILBuO3,1,1988,100,13,2019-08-28,NaT,,AOS,0
YPsal3QzVPnn5Aj,0,1994,100,0,2020-05-13,NaT,,AOS,0
vCmDuZoEnenBipp,1,1998,100,8,2020-09-22,NaT,,AOS,2
KxcEDMGxMOi1c6j,1,1991,100,6,2020-10-28,NaT,1,AOS,0
ou1vS4qKsbIH2w5,0,1990,100,0,2020-03-01,NaT,,AOS,0
Q3KQ4bUpHWvYypq,1,1996,100,7,2018-03-14,NaT,,AOS,6
7JWwgNJmTUVMeAZ,0,1990,100,0,2019-07-13,NaT,,IOS,0
Dxo2e931y93ZurG,1,1999,100,1,2019-11-24,NaT,1,AOS,3
7WcH4DI5B2X13v6,1,1991,100,6,2017-03-11,2020-04-23,,AOS,6
kqNG6S7Txar4NBk,1,1980,100,5,2019-12-14,NaT,,AOS,0
rgqED2fmK69rI6U,1,1980,100,0,2019-01-05,NaT,,AOS,5
hvnnP0ou6e5xPPU,1,1995,100,2,2020-08-12,NaT,1,AOS,0
dsuiTjPl5lD6YOa,0,1989,100,7,2017-02-12,NaT,,AOS,9
dyKjgsWiE75EKcc,1,2002,100,10,2020-09-05,NaT,1,AOS,3
jStfVLXiufY7LMg,0,1991,100,10,2019-03-22,NaT,,AOS,4
1YGM3erPGuX080q,1,1992,100,5,2018-10-31,NaT,,AOS,4
5HguiACUyUrdI0W,0,1988,100,5,2017-12-21,NaT,,IOS,4
FLScQltBu4gNkTi,0,1997,100,8,2020-12-26,NaT,,IOS,3
cvvdZYNBfZj8ZTG,0,1980,100,0,2020-06-09,NaT,,AOS,2
sPPlHrljwID7Pd6,1,1990,100,5,2019-04-07,NaT,,AOS,8
C4b8DPvHbN2tnC3,1,1993,100,7,2018-12-13,NaT,,AOS,4
9QkJcFY0PJCNk1x,1,1994,100,2,2019-06-10,NaT,,IOS,1
DpHPTCQthwG2Ekr,0,1990,100,8,2018-06-14,NaT,,AOS,4
beWwyHzpyO5Xsal,1,1994,100,0,2017-01-07,NaT,,AOS,4
qIxUPk5QvyIaWzy,0,1998,100,10,2019-05-06,NaT,1,AOS,3
uszi7COEsBQwBGR,0,1982,100,0,2018-09-25,NaT,,IOS,0
MOs2CFXhzZo337E,1,1983,100,0,2018-02-03,NaT,,AOS,0
0pcf6DZVrEOiHrD,0,1979,100,2,2020-05-09,NaT,1,AOS,0
0aEoIH4JTseyfUC,0,1997,100,6,2019-04-06,NaT,,AOS,3
O1IE6gxjpvajEIC,0,1991,100,3,2018-11-20,NaT,,IOS,5
pzzvKlm1rVAkAEJ,1,1996,100,1,2017-11-13,NaT,,AOS,3
8HECjjLvZg2TBMa,1,1996,100,7,2020-05-20,NaT,,AOS,1
WhgKKdr7I2cnNdw,0,1997,100,1,2020-09-23,NaT,,IOS,3
IqO5dvguxl61rUh,1,1991,100,9,2019-03-16,NaT,,AOS,0
Br7eRHvreJOI6pt,1,1980,100,0,2019-10-27,NaT,,AOS,1
cXcaVS9GjwBHMv8,1,1981,100,6,2019-06-19,NaT,,AOS,1
wFAWotSu7G7MPkE,1,1986,100,3,2018-11-05,NaT,,IOS,0
av2x0xQFIfyjx32,1,1975,100,0,2019-03-16,NaT,1,AOS,4
zwqtOwz5BBwcHNT,0,1982,100,0,2020-01-10,NaT,1,AOS,4
qekbNPldTGFs4jQ,0,1989,100,8,2018-05-03,NaT,,AOS,0
mpiraiv0hPesVd2,0,1994,100,4,2018-11-21,NaT,,AOS,2
XCPRJNHdURNn6H7,1,1973,100,3,2020-04-28,NaT,,AOS,2
ndBBNDod3eotwR0,1,1997,100,4,2018-01-15,NaT,,IOS,4
2tLV2GbrHJaloMu,1,1994,100,2,2016-07-25,NaT,,AOS,3
txB07YXQ5FfatkA,0,1997,100,4,2018-07-31,NaT,,AOS,4
pQd7Di8rYLJkH44,1,1981,100,0,2019-07-15,NaT,,AOS,0
kKtUEG4tOiPAw6n,1,1974,100,1,2020-12-18,NaT,,IOS,0
EgyPJa4bSuRYxBr,0,2000,100,11,2018-09-13,NaT,,IOS,3
UjJeQkILUsPSlCn,1,1981,100,6,2018-10-18,NaT,,AOS,1
Gp5rb9RjzMRhsqz,1,1990,100,6,2018-02-10,NaT,,AOS,6
ecKHQ5huYYlcWL9,1,1990,100,7,2019-04-09,NaT,,IOS,0
oQajYXUlmsKwTrZ,0,2000,100,10,2020-10-07,NaT,,IOS,5
3hJ57JoEjV15NqV,1,1983,100,5,2018-05-09,NaT,1,AOS,1
7xRFb9FfA1d4Sf5,1,1976,100,0,2019-03-22,NaT,,IOS,0
4mKGTuC9Iz5N6N6,1,1991,100,9,2018-07-06,NaT,,AOS,8
jgOrs77nG58U0fw,0,1999,100,6,2020-11-27,NaT,,IOS,3
ZUdHyHrQEH2NFwk,1,1991,100,2,2017-04-08,NaT,,AOS,7
DszZbUkUqkMSunF,1,1998,100,12,2018-12-30,NaT,,AOS,2
3U4jjnTFreb34P6,0,1996,100,4,2018-04-09,NaT,,IOS,5
fqlQ1Hofl5042jR,1,1995,100,0,2018-07-16,NaT,,AOS,4
X3BPT7llD0oRsyZ,0,1999,100,11,2019-02-25,NaT,,IOS,5
rIMqmcLB5tuVnvD,0,1980,100,5,2020-09-09,NaT,,AOS,7
56e9T5ScoxMsyUY,0,1996,100,9,2018-03-13,NaT,,IOS,3
PRGJ2EIUj9UJp1h,1,1978,100,4,2019-07-19,NaT,,AOS,0
xqbHKspIIQs2ne8,0,1992,100,0,2020-09-07,NaT,,IOS,0
2pgXIB6nEohBZuF,1,1996,100,3,2019-10-03,NaT,,IOS,4
DP6Y8KPCl3O3p5n,1,1993,100,0,2018-07-27,NaT,,IOS,5
ArBO0OwiIrxMQmy,1,1990,100,3,2018-08-29,NaT,,AOS,0
3VK4K7hRujRgxsK,1,1994,100,1,2020-03-09,NaT,,IOS,1
h4OwDOjfAtuWYOs,0,2001,100,6,2020-02-24,NaT,,IOS,1
r0fi9zTEU8LU7uf,1,1987,100,11,2016-08-20,NaT,,AOS,5
voMuGBX3JlkdqfS,1,1979,100,0,2020-02-06,NaT,,AOS,0
fus4idgUgyvMepd,1,1998,100,8,2018-01-14,NaT,,AOS,2
LhEK8YRw1ZvZTiq,0,1999,100,6,2019-01-05,NaT,,AOS,5
EoRzAGlei59fugN,0,1993,100,6,2020-05-07,NaT,1,IOS,2
zESEMAxGm9Io7BG,0,1988,100,6,2019-06-24,NaT,,AOS,0
JPivmnrAHeZRdlJ,1,1991,100,2,2018-01-05,NaT,,AOS,1
kS8u07T4EgtG2Om,1,1987,100,1,2018-07-27,NaT,,IOS,0
oVGnbPzmcnj7JJp,1,1982,100,1,2016-08-23,NaT,1,AOS,3
ml66qArDMkHdbvh,0,1997,100,3,2020-08-24,NaT,,IOS,0
7HY5aDZTcZN9j1A,0,1993,100,4,2017-09-04,NaT,1,AOS,3
1PJ215iespd9Mdo,1,1978,100,0,2019-06-29,NaT,1,IOS,0
6aCrSU4yPIwoXO1,1,2000,100,7,2019-09-16,NaT,,IOS,4
fIhZdPt4Mlx2hOi,0,1995,100,0,2019-06-09,NaT,,AOS,4
t1csukBosr88ub1,1,1990,100,9,2018-06-22,NaT,1,AOS,3
vyrQNSly1I9xbsH,0,1995,100,2,2017-03-04,NaT,,AOS,4
RnTRBZ18Lk1vKU1,1,1997,100,6,2020-12-09,NaT,,AOS,3
2ynwhZ5Ug4HoUSp,0,1995,100,9,2019-03-30,NaT,,AOS,1
iVjTrufJgjGV4PB,0,1994,100,3,2020-06-30,NaT,,IOS,3
EGtWJyPuZ3D2UsW,1,1993,100,8,2019-02-03,NaT,,IOS,2
4YnHVF9Xw5MFh6Z,1,1994,100,1,2018-11-12,NaT,,AOS,2
ZzFDOzTYNr3aGAV,0,1995,100,5,2019-01-27,NaT,,IOS,2
6Qhb1w0atDGfjIS,0,1990,100,6,2017-10-18,NaT,,IOS,2
h1hxcdIhrD68PNE,0,1993,100,9,2019-05-25,NaT,1,AOS,1
7cmXGBxgG39y9l3,1,1997,100,6,2019-08-04,NaT,1,IOS,3
6SQqfvaiEnKVWB0,1,1988,100,9,2019-12-17,NaT,,AOS,0
DjTdDXaYpbHNkzl,1,1998,100,8,2020-02-11,NaT,,AOS,4
gyTwtLx4o3h5Cw8,1,1988,100,0,2018-04-21,NaT,,AOS,0
qs7VExJJnrh1DAY,1,1999,100,4,2020-04-10,NaT,,AOS,4
qlfnPMbTBhxwQj8,0,1997,100,0,2020-06-28,NaT,,IOS,5
onvJ3SG9GNJoHxP,1,1977,100,0,2020-11-30,NaT,,AOS,2
VNYwHrJjNOeasdz,0,1999,100,7,2019-02-16,NaT,1,AOS,4
3HfXEwOdF2HWUf7,1,1994,100,4,2019-08-13,NaT,,IOS,0
luPRxGorTTq2NEE,1,1976,100,0,2020-08-19,NaT,,AOS,0
PEdo9M9yNq3ypnU,1,1997,100,5,2019-03-06,NaT,,AOS,4
phb930Z8B9jY3j2,1,1997,100,3,2020-12-01,NaT,1,IOS,5
3fOuq5iE4w5idfm,0,1996,100,6,2020-06-07,NaT,1,IOS,4
l6pt7drcNb4KgOD,1,1997,100,2,2020-05-26,NaT,,AOS,3
O5lHzOgbScnpZDD,1,2000,100,10,2018-11-10,NaT,1,IOS,3
sq2vMnB51tGTV3F,0,1997,100,6,2017-12-04,NaT,,AOS,1
Geh4ZqIhi0foTgl,1,1998,100,6,2018-03-23,NaT,,AOS,5
EIQcksTQm2HWGPW,0,1988,100,7,2020-04-11,NaT,,IOS,5
3PpCLVIYWu4b8ts,1,1996,100,2,2019-06-11,NaT,,AOS,3
BvwwhdjDR0HoJ8x,0,1997,100,8,2020-05-16,NaT,1,AOS,3
fpuxB6cu9uhKBVP,0,1999,100,7,2019-11-21,NaT,,IOS,4
A1D06ylPlag1SUe,1,1995,100,4,2020-08-21,NaT,,AOS,5
6hPS7Vor1Z7xLbp,1,1993,100,1,2020-11-13,NaT,,IOS,1
Nah4ljYcAqJJTMM,0,1985,100,7,2017-03-10,NaT,,IOS,3
GRlNhiHPzVIXbum,0,1991,100,7,2018-06-23,NaT,,AOS,11
wheXw6DewS0sVDH,1,1995,100,3,2018-04-05,NaT,,AOS,3
GmMxPVtx8nYK5Sw,0,1997,100,7,2019-07-26,NaT,,AOS,3
n8x1ELaAPElsjFU,1,1997,100,0,2019-01-02,NaT,,AOS,6
GNe4xzEjbvpN6Lj,1,1990,100,10,2018-07-14,NaT,1,AOS,0
u21497EQ7hkCVYA,0,1985,100,0,2019-05-25,NaT,1,IOS,0
BDz5zATF5VpwDSZ,0,1994,100,5,2019-05-24,NaT,,AOS,3
1UyXMnWNfjTFQsp,0,1999,100,8,2020-12-07,NaT,,AOS,3
qS4OaYfgXqPtWaU,1,1987,100,4,2020-10-20,NaT,,AOS,0
LTUQwX6jAVEBPrv,1,1977,100,5,2019-07-18,NaT,1,AOS,1
3x891NdoZDdO9gF,0,1981,100,0,2020-02-01,NaT,,AOS,0
Qn2lScdhgXG52JN,0,1998,100,9,2020-05-16,NaT,,IOS,1
Cv03rZRLyQ7J6SU,0,1982,100,0,2017-11-11,NaT,,AOS,5
6CDGQXORzfFYsdG,1,1996,100,6,2020-10-15,NaT,,IOS,3
4sSZzeswFQavpb0,0,1994,100,1,2020-02-10,NaT,,AOS,0
6VK0DgO9O9XyUHZ,1,1994,100,1,2020-09-24,NaT,,IOS,2
mwgN9RXNMjelU7Y,1,1994,100,4,2019-09-06,NaT,,AOS,2
HUYZZlGDoLgVM0q,0,1998,100,5,2017-01-01,NaT,,AOS,3
LM6bZ8jgtZYg4YY,0,1996,100,11,2019-03-08,NaT,,IOS,1
1TaIP387smcMHn6,0,1994,100,4,2020-11-05,NaT,1,AOS,3
DEtYIzPdcdGBKRe,1,1995,100,5,2019-12-05,NaT,,AOS,0
DAw7z3IUZmlHHqC,1,2001,100,4,2020-03-27,NaT,,AOS,2
R7Xaga38qCfUSzd,0,1981,100,1,2018-05-26,NaT,1,AOS,0
XgPlakDctEZfOzv,0,1992,100,10,2018-01-01,NaT,,IOS,0
XoMQIEXBHXJkV6I,1,1974,100,0,2019-01-22,NaT,,AOS,0
8Ipdpymv6UIt1UE,0,1992,100,3,2018-02-28,NaT,,IOS,0
4SsB4UkJx53G8KL,0,1986,100,2,2019-04-21,NaT,,AOS,8
HyycIE5iikl39X4,0,1998,100,8,2020-09-02,NaT,,AOS,3
1SZdGC94ys6gzje,1,1999,100,10,2020-10-28,NaT,,IOS,4
dRA7Vblexj7NgB9,0,1996,100,4,2020-04-10,NaT,,AOS,2
hS7oEME3491FZUh,0,1994,100,5,2020-07-20,NaT,,AOS,2
vNC04nAfQzAympY,1,1990,100,8,2020-01-28,NaT,,IOS,1
5IA4goZVIyR3sBi,0,1995,100,7,2019-04-18,NaT,,AOS,3
JzXV63NtXM3XZRI,0,1975,100,0,2019-09-22,NaT,,AOS,0
lskmrHa0uwB0VyQ,0,1982,100,0,2020-11-02,NaT,,AOS,4
hnMFmP6Rkmu6t9c,1,1974,100,0,2020-12-30,NaT,,IOS,0
QBeXEZ9GQKv9xlz,1,1994,100,3,2018-10-12,NaT,,AOS,2
a0zrnHz3Ui8U82v,1,1976,100,0,2016-06-27,NaT,,IOS,1
wxRi86ZwX3tl4a9,1,1969,100,6,2020-06-13,NaT,,AOS,0
faxAk8aQ9lqwcFB,1,1985,100,4,2020-08-28,NaT,1,AOS,0
GNP1nyZ8bh8mIzA,1,1983,100,0,2020-05-24,NaT,,AOS,0
CeEXtEaO2aNsdtC,1,1976,100,0,2019-11-11,NaT,,IOS,0
gCrwAgbHCkvBrpT,1,1996,100,6,2019-02-23,NaT,,AOS,1
n590W1hp3WzZowO,1,1996,100,7,2018-04-17,NaT,,IOS,2
ni49Avz1CrhYnmZ,0,1978,100,0,2020-06-03,NaT,,AOS,5
OS4iPy3Azlh3gJs,0,1975,100,3,2020-07-13,NaT,,IOS,0
1rzVOvJ7SuayQoH,0,1998,100,1,2020-07-19,NaT,,AOS,5
DOt80aZxoj6RDfY,0,1997,100,3,2018-04-10,NaT,,IOS,4
4ZMbWuKgzCpHFJ8,0,1998,100,2,2018-12-23,NaT,,AOS,3
ID9kGMFQvHe8RoE,1,1974,100,0,2018-11-01,NaT,1,AOS,1
NWbHzO7CQSTiKKc,0,1996,100,7,2017-11-10,NaT,,AOS,4
uWVUHElyMo5pVdL,1,1976,100,0,2020-11-22,NaT,,IOS,0
lqOq6W7iDu1Omcx,1,1977,100,0,2018-06-12,NaT,,AOS,3
0jvy6YYY1zXdJaZ,0,1984,100,0,2018-04-21,NaT,,IOS,0
TpkYwbES6yjCy64,0,1982,100,3,2019-10-23,2020-01-15,,IOS,0
Gwxuct1wbksSZnS,1,1999,100,9,2020-07-16,NaT,1,AOS,4
9RttRrqgYmPahKM,1,1976,100,4,2018-11-12,NaT,,IOS,0
7OTLxZvMsSfsTkK,0,1999,100,6,2019-12-15,NaT,,AOS,5
JXNx7PXCI4c305F,0,1995,100,2,2020-03-22,NaT,1,IOS,3
apv8nNNgaHO7qK8,0,1994,100,3,2020-11-06,NaT,1,AOS,2
2wV8MZKwEu2hqvz,0,1990,100,6,2017-02-24,NaT,,AOS,0
4Ntq90B3KqYA08b,0,1997,100,3,2020-02-24,NaT,,AOS,4
sRelCgtLe3QDBgE,1,1994,100,4,2020-03-02,NaT,1,IOS,0
cYdW0yulawRQaHX,1,1990,100,7,2017-05-10,NaT,,AOS,3
vSdzBf1NErANLUr,1,1995,100,5,2017-07-03,NaT,,AOS,5
YSemhBuF4jQE3N6,1,1997,100,5,2017-12-09,NaT,,IOS,4
SBfcwunzVa54xwc,1,1999,100,2,2020-12-09,NaT,,AOS,2
135okFb3GhrqZim,1,1991,100,6,2017-05-28,NaT,,AOS,0
C0jGSmoRxMLSuDf,1,1989,100,12,2018-07-18,NaT,1,AOS,1
CcTzF9ARPaP8zUN,0,1994,100,2,2019-11-03,NaT,,IOS,4
0yBio4bydy7ufRN,1,1997,100,8,2020-08-30,NaT,1,IOS,2
V18KCENAWyfc7SC,1,1997,100,6,2020-09-15,NaT,1,IOS,2
tvx5e59jTKyVozU,1,1972,100,6,2017-01-17,NaT,,AOS,3
vUAEYbJM12qc8Tu,0,1995,100,6,2019-09-23,NaT,,IOS,2
klpsJ8ftgcDtyEr,1,1980,100,1,2020-03-26,NaT,,IOS,0
xLrHE0syQwi1VVK,0,1992,100,7,2019-12-19,NaT,,AOS,2
VIbL31pdVYfuui1,1,1997,100,0,2018-05-19,NaT,,AOS,4
MDJGS1VsbY2q2CY,0,1998,100,2,2019-07-22,NaT,,IOS,4
V4xGhpjZhufgoBF,1,1980,100,0,2016-08-09,NaT,1,IOS,0
fEXJdcBNWFnzN1B,1,1992,100,3,2019-08-22,NaT,,IOS,2
KQOHApYqAUfvQFm,1,1988,100,1,2016-05-11,NaT,,IOS,0
X0Dd2ggPmeAOaH5,1,1983,100,5,2016-07-11,NaT,,AOS,1
yA7Tm2YSgvpojxg,1,1996,100,12,2020-11-16,NaT,1,IOS,2
ldG3akA1Kyssoro,0,1989,100,7,2019-05-23,NaT,,AOS,1
3ii4IZYem7yXN4n,0,1997,100,6,2019-11-28,NaT,,AOS,2
6SdUuSSywwYI0Zd,1,1993,100,1,2018-11-27,NaT,,AOS,9
N2JSXRGR2E6IKhK,0,1995,100,8,2019-01-07,NaT,,AOS,2
fmMEiAasqBGEmTl,0,1989,100,0,2018-07-22,NaT,,AOS,0
Sy6PT8L4Q8G5sLn,0,1973,100,0,2019-01-04,NaT,,IOS,0
pDHmHPj5R0mxgJ2,0,1997,100,5,2018-05-12,NaT,,IOS,1
5PkiSy9yaYO5BmY,1,2000,100,6,2018-11-08,NaT,,IOS,2
auGBM1mDVDyFnaX,1,1977,100,5,2017-03-06,NaT,,IOS,4
xZtzpmgyrGev46R,1,1974,100,5,2020-05-27,NaT,1,AOS,0
aBJEZeMX4k0c1ku,0,1994,100,2,2020-10-16,NaT,,AOS,1
kCiIqUQYXBJgL7g,0,1981,100,2,2019-08-01,NaT,1,AOS,2
gqNkJUzW9vhnAHZ,0,1999,100,5,2018-11-27,NaT,,AOS,2
QOkWSD7U3Hw9Eix,0,1990,100,3,2017-03-07,NaT,,IOS,5
9BYmmEjivsbLy1J,1,1998,100,3,2020-12-29,NaT,,IOS,1
eEIBa6kPQXXIk9O,1,1993,100,10,2019-06-01,NaT,,AOS,3
ECSvhFtWJ3b2RoK,0,1997,100,6,2020-04-28,NaT,,AOS,4
4SNEQMlZpr6mKTG,0,1992,100,0,2020-09-27,NaT,,IOS,0
j7zehEwk8re4PFl,0,1978,100,4,2019-08-08,NaT,,AOS,0
Bc0KaFZyupkgKIm,1,1975,100,1,2020-10-21,NaT,,AOS,0
zHT4lGwzlXg1wwB,0,2004,100,8,2020-08-31,NaT,,AOS,5
ijH8GwDKSRm2FO6,1,1979,100,1,2020-06-09,NaT,,AOS,0
68MjoLtBoFm92ZW,0,1977,100,5,2019-11-23,NaT,1,AOS,1
hCRqEIthDFGpgxC,0,1988,100,0,2018-07-11,NaT,,IOS,2
szFI3RShdfHT65t,0,1992,100,9,2017-04-26,NaT,,AOS,3
7w1Ml2MaF33PnwJ,1,1993,100,0,2017-04-10,NaT,,AOS,0
G3SxMEKzTOaiuUn,1,1992,100,9,2016-05-05,NaT,,AOS,10
zgQJlOYlFURl6ev,0,1988,100,7,2019-01-17,NaT,,IOS,0
ahheZZtPGSABg8q,1,1998,100,7,2019-11-16,NaT,,AOS,2
oaVVAQpc2hjFC5b,0,1997,100,5,2019-12-11,NaT,,IOS,3
x4jHTdGA0zp0VsP,1,1991,100,6,2020-10-08,NaT,,AOS,0
ru9jN1qJLmQZzkH,0,1989,100,5,2018-05-10,NaT,,AOS,11
LN5dhBqVwJwGyp4,1,1988,100,0,2019-12-16,NaT,,AOS,3
IBPvtEw6iszjDCz,0,1979,100,5,2018-09-29,NaT,,IOS,7
DJWGVV2A8Csasi9,0,1980,100,2,2020-03-09,NaT,,AOS,0
uUWnAHqfzCHb4cg,0,1983,100,4,2018-02-17,NaT,,AOS,0
M81mVx9fkcTuvdB,1,1988,100,2,2016-02-21,NaT,,AOS,14
rIVXunZoE0CrOXV,1,1999,100,3,2020-08-19,NaT,,IOS,3
0euSMOHFdKzgzu9,1,1994,100,6,2019-12-01,NaT,,AOS,0
EnBw9kMXpgDtVxo,0,1991,100,0,2020-02-27,NaT,,AOS,0
8lmXoRoUBxOjPjM,1,1975,100,2,2018-02-01,NaT,,IOS,5
