vendor_id,if_affiliation,joined_date,bookmark_cnt,item_cnt,base_shipping_fee,commission_rate
N7ZUxdyzG6NmSJI,True,2019-10-17,874,5,2300.0,0.22
Hmt0lsFISUJXtVC,False,2014-12-04,2140,141,2700.0,0.23
3s0AWClI0jBOVhx,False,2016-07-26,694,32,1600.0,0.22
LCTz1lOB8BLoX8Q,True,2019-08-14,942,205,1700.0,0.27
nrArYfm9tZo6iVk,True,2019-09-17,1182,6,2100.0,0.32
arXZ7gytPNxzMhS,False,2014-05-01,2594,76,1900.0,0.0
U2cRG4rjJkEMyi0,True,2016-08-17,508,2,1800.0,0.09
V5btW9D6cjbmqfV,False,2014-06-13,2891,74,2400.0,0.16
kMegpJcVBk63Jyj,False,2014-05-27,2372,13,1800.0,0.21
2kv4PUqTMkM0JWD,False,2015-05-08,1555,140,1700.0,0.38
mGXD0MxEHZnTTyj,True,2019-10-19,1592,28,2000.0,0.2
eU2hnekb8QZWWKs,False,2016-08-27,654,188,3000.0,0.27
3LY027wsuhzlswl,True,2019-07-15,25,59,2000.0,0.25
pBQMVmUhJ61CeT1,True,2018-09-04,497,61,1800.0,0.16
fFYwDL0pWF1n7IR,False,2014-05-29,2343,36,2000.0,0.25
BSATjtvq8p3AS5o,False,2018-12-22,412,12,2300.0,0.33
IEFGKVjxSRLPlft,True,2019-06-03,951,77,2600.0,0.36
Qi3DoZ67XoV0Bxa,False,2014-05-01,2428,93,2200.0,0.33
hETlCEwXgsp3etk,True,2019-06-01,868,190,700.0,0.08
o3h1SRbrsEw3MZG,True,2016-06-22,1299,51,2300.0,0.09
10RMNXZHup0LSUa,False,2015-05-13,776,28,2400.0,0.47
8cvk4gnZ1Mwixn9,True,2016-07-05,799,53,2100.0,0.44
o8x0fjT8QlcPjE5,True,2015-11-04,1920,24,1900.0,0.03
Q4lShORaml7MB0B,True,2019-09-18,612,42,2400.0,0.27
3nvgpEvbyRrLqwI,True,2019-06-16,50,41,2100.0,0.33
Ve4u5hwLzRKCWZY,True,2016-02-02,386,54,1900.0,0.28
OBh13WzP5HJg3ae,False,2014-05-31,1901,144,2200.0,0.04
IHIwV2gVT4UoLvP,False,2014-05-28,2009,196,700.0,0.18
xObMEae4Q4ZyHjM,True,2019-06-02,179,47,2400.0,0.2
9Rc8uOmwXLUQPke,True,2019-08-31,1059,141,2700.0,0.3
z4EXmi1QlOR667N,False,2015-06-20,1596,145,1400.0,0.17
Vi2dYIxihIqFxlw,False,2017-11-20,265,103,2100.0,0.12
u2uadoF5yZQG0yt,False,2014-05-28,1958,87,1900.0,0.01
WaU54ieDM8sqitp,True,2019-08-29,59,76,2600.0,0.27
x99ldv6Q6ObZ0e6,False,2015-06-18,1251,41,2200.0,0.25
EYwLuwUWB4ji5Xg,False,2014-06-13,1341,82,2100.0,0.34
9thouF4bcRrPVxP,True,2019-09-28,1037,125,1500.0,0.15
mZ6Ad6DnR0TDULG,True,2016-10-01,852,154,1300.0,0.13
sGNR3P6qPEgBh2P,False,2016-04-25,959,15,2100.0,0.28
opP036UffB8rTKL,False,2016-05-23,211,1,1500.0,0.08
U5qNfXYSDTwQsRk,False,2015-03-31,1224,65,2300.0,0.31
bWHO5UwTLb9uc4T,True,2019-09-09,1163,66,2500.0,0.42
Dj1OJ9hOvmhRk44,True,2015-09-29,672,55,2000.0,0.08
LRfYpYm7o9quXsB,True,2019-07-09,147,72,1700.0,0.15
ySAXdThzuzrJSd8,True,2019-07-03,1133,118,1700.0,0.02
dzYIF5h6AoJPNvQ,False,2014-08-12,1079,191,2300.0,0.05
LFryPlDROEhEejG,False,2014-06-06,676,31,1700.0,0.05
azPwfcPisHkoBBe,False,2015-03-30,431,268,3200.0,0.38
S59lEJzUOcPTnbi,False,2017-03-13,842,41,2200.0,0.42
iUxJYNXY99j5kPp,True,2019-03-17,624,27,2100.0,0.05
S3Qej68ojjM9b4B,True,2019-05-08,121,147,1400.0,0.22
a733v3GA15TJlAu,True,2018-03-12,647,15,2200.0,0.17
rKbE35isZXwCbwE,False,2014-09-30,2162,61,1700.0,0.08
oiEzMEcYMw6lYvK,False,2015-05-14,369,104,2700.0,0.54
OIu1rey5vv9QTdR,True,2016-03-27,59,240,2800.0,0.12
qY2Ov6HmqQThz8T,False,2015-05-06,1072,111,2400.0,0.17
wFixRuh9rPAbLCE,False,2017-10-12,1281,81,1800.0,0.11
zWDuo91p1SCCJrL,True,2017-08-06,373,53,2100.0,0.02
cm9QvSqG9bl0XA5,True,2019-06-16,79,120,1400.0,0.02
oXB20WJWAjOUIUU,True,2019-03-17,803,10,2000.0,0.27
0S5idEwvpQkYVuh,True,2019-03-17,160,35,1900.0,0.21
judDrFkLN1YwEzA,False,2014-07-01,1953,227,2800.0,0.08
bCOntR3Jj1zqG4F,False,2018-03-11,283,3,1700.0,0.06
Y59kxwaqBaXBGKT,False,2015-03-26,2640,89,1700.0,0.26
JLyWYqnZqfFW6KK,True,2019-10-07,1283,97,1700.0,0.17
xLmQvO43IjKAPw2,True,2019-10-26,1571,84,1500.0,0.06
lq6Lg3Z74y7MDhz,True,2019-08-08,1549,26,1500.0,0.14
xOHZRJ19FV0b8aa,False,2016-05-20,99,47,1500.0,0.14
8H5CWz2uSorZjGb,True,2019-03-17,175,105,1500.0,0.13
z4PSocuTtmXBrDu,True,2019-10-12,2652,218,1200.0,0.06
Cu3evnplCs1UvkR,True,2018-07-10,919,37,2500.0,0.22
gRR80ISxHf0vmFz,True,2019-07-15,384,90,2800.0,0.53
nnytKiML9hEMnGn,False,2015-04-03,128,171,2200.0,0.19
XIUaSjHLl8GrOpg,False,2014-05-30,2900,109,2400.0,0.04
hG87YmdK6z7fBMm,True,2015-05-20,1142,105,1500.0,0.23
V41UrhNZ7GtwKty,False,2014-06-21,1160,107,2100.0,0.1
oXXtAbJGa3UM6PP,False,2014-06-22,870,45,1500.0,0.16
aykphvdt26D1Tqv,False,2015-04-06,1767,28,2400.0,0.43
diwf2HlBIdq2zy3,False,2017-07-02,788,39,2300.0,0.32
ORImv4AIOFVTzzm,True,2019-08-12,1878,36,2200.0,0.37
L31vIqy0RGfIkDC,False,2014-05-31,2208,125,2600.0,0.41
VOTCmuLcciUXN5S,False,2015-06-07,1779,121,3000.0,0.37
clsmJrf0Sr9Txux,False,2014-12-07,1671,75,2300.0,0.28
TtybD3WpY5ScJbR,True,2017-07-04,768,60,2600.0,0.28
k3Ib4yPGa2OYIRK,True,2018-07-09,441,5,2000.0,0.26
UH1BtyiGNvjDJ47,True,2016-03-07,129,165,2500.0,0.29
574uYlCXw3fe3p3,False,2014-06-29,1005,125,2400.0,0.36
rxu8YJKODr9aa20,True,2019-08-02,1711,57,2200.0,0.38
pRnG5lKmDBAdLo5,True,2019-10-08,1062,54,1800.0,0.27
VEaqgPBt4BTuPbc,False,2016-05-13,39,80,2600.0,0.39
KYlJDkYcpF5yRvs,True,2019-07-17,21,30,2300.0,0.08
8RlMAHTCrFU6fSv,True,2019-10-08,128,278,1200.0,0.18
bZeRPab3EIFO9SC,True,2019-09-29,2113,87,2200.0,0.06
w881lq6m1HayXZR,False,2014-11-25,1914,114,2700.0,0.43
wNda2yo8U0dkqez,False,2016-07-05,68,24,1800.0,0.17
3ixAq8zutiTSl39,True,2019-10-20,1228,27,1800.0,0.09
JNad6sInWN9U17c,False,2015-08-08,539,57,2100.0,0.21
86pHoe57NtFJ8FG,True,2019-03-17,849,142,1700.0,0.11
tWxMiPXzykiKyzE,False,2014-06-05,2706,84,1400.0,0.02
B4lxwPxInOYwSj7,True,2019-09-11,1046,12,2400.0,0.38
YvxtSR1EmIrBW2T,True,2019-11-02,1555,28,2700.0,0.54
rK81v1PKZwGKl4F,True,2018-08-23,70,186,3000.0,0.44
fRFiQq3R8pp2sQD,True,2018-06-03,2059,178,2300.0,0.36
NIgLgmjVwcenA7m,True,2018-09-05,840,42,1900.0,0.3
cMgDdIn4JYnk5AA,True,2019-03-17,446,41,1800.0,0.2
FyW3X8r3BOBlpFv,True,2019-06-03,599,110,1900.0,0.2
2g2EU4FdICFMEVI,True,2019-06-26,1051,52,1500.0,0.04
Y1qJOiAMntDvzeU,False,2015-04-10,1685,128,2700.0,0.31
hG1PR8eJQ0mueYT,True,2019-08-07,695,51,1600.0,0.05
U6WxOwAG9B7Enx4,False,2016-02-14,713,148,2600.0,0.24
EX0VwWdNkclQIJd,False,2015-08-17,94,143,2000.0,0.01
fahaP2EZqwohnaw,True,2019-11-17,1174,131,1600.0,0.16
gk3vkeIopJoqV6C,False,2014-06-05,1720,67,1600.0,0.13
nR3QMdkuqB8K0ph,True,2019-10-19,2234,36,1900.0,0.27
trhvbB359OmKLQh,True,2019-03-17,181,119,1200.0,0.16
0jnN1XOp9mgYYXc,True,2019-03-23,303,14,2100.0,0.18
HeEYU8SObw5Lw8t,False,2015-04-06,377,95,2100.0,0.23
iWoNEuzSoX3gWr2,True,2019-10-23,1821,1,2100.0,0.2
yrWouviCIPbzXuu,True,2019-08-14,839,121,1800.0,0.24
Kvdds2Ciph9pm4q,True,2018-07-30,754,9,2400.0,0.33
4314bAKwkWu1a9P,True,2019-12-01,957,16,2100.0,0.19
zRTVwdGNY8rgmlL,True,2016-01-05,1316,65,2800.0,0.5
pKMPjXi3ZG1KHX6,False,2014-06-02,1555,233,2500.0,0.06
rZGbWfcxk373JTO,False,2016-11-14,505,202,3100.0,0.42
Zg4HBcIVBZ79HcV,False,2014-06-07,2509,45,1800.0,0.17
JHRPKla3f1mjYqV,True,2016-07-29,1759,86,2100.0,0.25
W0KtMupm4sJR2Y0,True,2019-08-12,1499,73,2100.0,0.05
VhNsK3p71fbdaUg,True,2019-07-15,274,18,2300.0,0.34
TH4VgX2AAkdCj7c,True,2017-11-14,414,287,3200.0,0.34
j2w5rKQgzSJX6vn,False,2016-11-17,435,200,2500.0,0.21
tktO1QAC6GmkzNP,False,2014-05-29,2120,39,2000.0,0.26
566rhD2Oq2HjQs8,False,2016-05-10,1223,12,1700.0,0.01
law7yRa7yUjwA4n,False,2018-01-08,525,193,3000.0,0.43
laiGJ0N30srJ200,False,2016-04-12,1162,67,2400.0,0.29
ZixfUu2Lev3UXQG,True,2019-07-20,381,104,1700.0,0.19
QlYtG34AmW2lqRD,True,2019-09-16,1305,96,2600.0,0.3
IhIQaqYgxmyl8Im,False,2014-06-24,1770,96,2500.0,0.33
lPugfKhT4EG5wMN,False,2015-05-18,1717,96,2200.0,0.01
CeykKfugkA9CQwD,True,2019-05-21,371,233,1000.0,0.18
acr0JIHAK7CMBCn,True,2015-02-17,973,135,2400.0,0.2
dlGLDUjR4PSvp9P,True,2015-11-15,810,46,2100.0,0.2
gpEifHKDQtI1s92,False,2014-06-01,2430,66,2200.0,0.19
fR8vzO3kbf5MNmr,True,2015-09-19,699,79,2100.0,0.16
wcjUbcr9OgyiAJr,False,2017-02-24,790,165,3200.0,0.39
1FG29SKM72rpuVJ,False,2014-06-22,2080,103,1300.0,0.03
kxKXVgkm44dx6Tv,False,2014-06-04,1474,67,1900.0,0.16
bXKxh3eYxPuH1dd,True,2018-08-20,92,16,1800.0,0.1
PbRptL2pdxR9Xfm,False,2016-11-04,1034,98,2200.0,0.4
hCDc3DUr3ngdjUp,True,2016-07-14,597,37,2000.0,0.17
17Suvx9f77lkq9I,True,2019-11-02,1906,46,2000.0,0.11
jmB4OdMakNQyMDm,True,2018-08-05,1082,138,2600.0,0.32
GmhlLal47aeWU4H,True,2015-11-10,2069,43,1800.0,0.1
E7VaVlompBOz2Nr,False,2018-05-04,14,34,1900.0,0.17
MFyTPsulDU54Z8x,False,2015-09-24,850,155,1200.0,0.14
MGub5g1qQDulByZ,True,2019-07-23,651,163,1700.0,0.22
v3f4BJUSfLAIimG,False,2014-12-05,1840,61,1800.0,0.21
AVAJ8YdOireCCXf,True,2019-09-23,567,35,2200.0,0.06
znkhNYXcX9dfDC3,False,2017-07-10,160,104,2400.0,0.19
XtOT7F6P1XiQq29,True,2018-05-13,521,106,1900.0,0.3
BKqVKQf5wGbZgZH,True,2019-11-27,3128,124,2600.0,0.44
WPFtrag4rgkuQ9Y,False,2017-06-26,61,0,1400.0,0.02
QuO54ibaQZx06Sw,True,2018-09-16,491,51,1700.0,0.06
7vuTGFh8sWuTm5N,True,2015-10-07,1122,76,2200.0,0.16
AJA2vtXxJDGqTJl,True,2019-10-07,1092,38,2700.0,0.42
q47BZ1GAuA6mVg9,True,2019-11-19,2420,14,1900.0,0.13
4bpxjTBrQTtKVGZ,False,2015-08-21,1593,127,1400.0,0.19
seuvWHmgCovcPAY,True,2018-07-08,460,84,2400.0,0.23
vADHCyUVBsTZP0B,True,2019-07-30,1261,248,2700.0,0.02
fcCdUyDDZFjdK2A,False,2017-08-11,1286,118,3100.0,0.42
m5D1x5byRt9tCE6,True,2019-08-03,414,81,3000.0,0.62
BuB7m691pOTXnQD,True,2019-03-17,1295,129,2200.0,0.11
msT7GUU94tZOI9q,True,2019-05-28,633,46,2300.0,0.3
jpGmiBmxIbVJqRT,True,2019-08-29,899,148,1400.0,0.18
Ua6nBF1M0XZj2k6,False,2015-04-14,398,100,2300.0,0.38
5aY5YiKVfDOX8ov,True,2019-10-19,1535,15,2100.0,0.24
14lO1LZQvwAZWfa,False,2018-01-31,1807,230,2700.0,0.33
M7r4cU3faOPoMYs,True,2019-08-06,1345,32,1800.0,0.28
M5m7TJKpIfPcSE1,True,2019-10-19,1355,26,2300.0,0.25
gnUiuOJoc8hgENg,False,2017-07-31,1512,73,2200.0,0.29
5tttoIwPSTljukl,True,2019-08-20,363,64,2000.0,0.2
h0zipik3YhR8U4j,True,2016-06-28,152,183,3000.0,0.48
Q9OrjhrVBbdBbHr,False,2018-02-14,220,105,1800.0,0.18
CNUyw9XsYGmYtHi,False,2015-07-12,1216,52,1400.0,0.08
ColcGFBFHDd6Ukt,True,2019-05-30,649,161,1700.0,0.23
csdgR0cO0gDUPie,False,2016-05-17,93,4,1500.0,0.02
b71mljrmKxYk5M7,True,2015-05-06,1147,57,1700.0,0.18
RCcUn5xhMdQiy2q,False,2015-11-12,1651,181,1700.0,0.4
2qDFAlokcsDUwcq,False,2014-05-29,1286,60,1700.0,0.14
uH6XJwibmGRtsce,True,2019-10-21,2751,112,1200.0,0.04
V3SaAB0iMOWe3NO,False,2014-05-29,1395,192,2400.0,0.12
TcX83sxLCOjliwW,False,2016-07-12,303,162,2400.0,0.1
sZO9Hz3QTnONcTQ,True,2018-01-10,271,2,2000.0,0.26
IVXC4MHyK45w1t8,False,2014-06-08,2431,84,1600.0,0.15
dNMA8owZ7iLRWcF,False,2014-06-21,1632,22,1200.0,0.1
YGr6IbxHDvLsPaL,True,2019-10-17,1308,88,1800.0,0.18
qplar02BNCq0lkA,True,2019-11-09,1770,27,2000.0,0.12
scedLq2ErjCd9fG,True,2015-10-27,1031,57,1700.0,0.23
eYJoUmcbLFknOko,False,2014-06-15,1545,180,2700.0,0.3
kuIN6oEwEGRgSzX,False,2017-03-09,392,49,2200.0,0.21
VwqnQaOtrngh4Z2,False,2018-08-19,38,123,1300.0,0.05
aegvP5WyyyrINpx,False,2016-10-09,317,37,2400.0,0.56
wgVHpGRUhAVQyZN,True,2017-11-29,397,62,2300.0,0.09
LeNUy3kpyel7rHL,True,2019-01-30,902,8,1900.0,0.22
oUWvKVNxrSSFbfk,False,2015-07-04,1074,10,2400.0,0.42
3GDz8uCy8qKEsla,True,2019-01-20,1210,210,2600.0,0.15
AZ2dRbxpi2WooJ3,True,2019-03-17,1029,18,1800.0,0.05
nNhyoZexb6iCFgQ,False,2015-04-16,317,9,1600.0,0.3
WXOii1NvNpogzjZ,True,2019-08-13,470,123,2000.0,0.35
uvXtGE96CoBISFM,True,2019-08-05,1158,17,1600.0,0.28
7LZ3HHEqrhhwCB1,True,2019-08-31,75,1,2300.0,0.26
wfw7F4cg8uak84m,False,2016-06-21,567,75,2400.0,0.33
PO56e8V6BN0f1U0,False,2014-10-16,1393,54,1900.0,0.03
uIoqxYut1Dup8rP,False,2014-07-04,477,164,2300.0,0.23
kcQvU1FHX9p9grB,True,2019-10-20,2596,33,1900.0,0.14
PmQC6Z0WXowHE9x,False,2014-06-18,1296,26,2000.0,0.32
fVsMAKbsR3h6QVX,True,2016-06-16,704,98,2800.0,0.44
pFNlSHclRfJ88vh,True,2019-10-15,2020,184,800.0,0.12
ZYZ3zlVOUul7FeX,True,2019-08-30,683,38,2200.0,0.09
O87PWSNiR69XGyB,True,2019-10-08,2504,94,3200.0,0.52
F4ILc2L73e66Mmx,True,2016-04-24,566,124,1500.0,0.17
7bWaxR6CYScTe8W,False,2014-10-02,108,3,1400.0,0.22
QE90PrFE8kQndZW,True,2019-08-03,1289,121,2600.0,0.33
UqptD6nYsV4UqE9,False,2014-06-22,1593,236,2900.0,0.25
ash88hEz9Cn5qom,False,2014-05-01,1911,188,2500.0,0.2
bt8Iyu7PFyEfs0J,False,2015-06-24,1480,219,1000.0,0.16
1Xclk5pPR6dDCQ1,True,2019-03-10,79,10,2500.0,0.49
bhOK912HVPrLoGJ,False,2015-07-14,1154,90,1300.0,0.03
jiED4XG2kq7VWSL,True,2019-10-20,1057,79,1600.0,0.08
RK993FaIQHDtfMN,True,2019-10-26,592,176,1700.0,0.34
RqV85IF90C8OX76,False,2015-01-30,782,189,2400.0,0.16
gklr8Uo3kS27v7M,True,2019-08-30,687,22,2000.0,0.01
0BN1kPBF7S127zq,True,2019-10-06,706,6,2300.0,0.16
fB2whOmhlF7Z4Lu,False,2014-05-01,1298,396,3100.0,0.22
PHhvrhP6C5BB03M,True,2019-09-17,296,171,3100.0,0.13
Ev3OoniyJ8yNmpm,True,2016-05-07,1235,123,2200.0,0.26
8NMDq7UEu9Oilwc,True,2019-10-24,2265,17,1500.0,0.21
KN3EKEcYJvOgzv8,False,2017-09-14,1683,67,1800.0,0.1
wRIvLMiz9MZ90PT,True,2019-09-11,1694,140,2700.0,0.27
pPORljmvZ5ibBtI,False,2015-05-03,610,146,2400.0,0.28
3BoxSRjSTG9chzi,False,2017-08-22,1074,13,1700.0,0.28
DnAPugivdlQbn4m,True,2019-10-17,949,2,2400.0,0.41
5I2XnvgEGgUMq4I,False,2015-04-05,1200,373,3300.0,0.1
LIuVy27PzCZM0R8,True,2019-08-31,923,84,2500.0,0.29
jQ7OQjHKsumynXI,False,2016-08-15,512,196,700.0,0.09
HzEdMwpBXcNyeGm,False,2015-04-04,290,28,1700.0,0.31
kDxKWxfzD0wsYAr,False,2015-04-10,1011,23,1500.0,0.08
ffQSjDHPCm1dBFG,True,2019-09-05,661,9,2400.0,0.26
Vkz3wvaXO4xZ8gW,True,2019-06-26,544,73,2200.0,0.24
6lQkI3lCxHFWpU9,True,2019-03-17,559,135,2500.0,0.17
kT5pMKzZUA7Zmeo,True,2019-08-26,1215,18,1900.0,0.09
6GOPTSIeM0W4Ioc,True,2019-08-21,2231,48,1700.0,0.41
dbdVkGsGLjdT4JH,True,2019-08-21,1762,69,2400.0,0.5
GHk8jtyPfR1feaJ,False,2014-05-31,896,128,2200.0,0.34
MQGfSBWKeS1di8U,True,2019-09-10,1732,64,1400.0,0.03
zgRuUiNXEQJ1cHA,False,2014-07-16,1876,236,2700.0,0.04
eG7tM58ANu4UFaW,False,2017-12-12,528,119,1400.0,0.28
HRJnIGiqpnxReg0,False,2017-12-11,967,5,1400.0,0.01
S9tc2GR5ImhwdKP,False,2015-07-16,736,117,2300.0,0.2
cdRqRNtH1fTMeyS,True,2019-08-26,899,6,1800.0,0.04
PqUJfr50SBfSQpG,False,2015-01-21,1232,157,1300.0,0.33
3gFC95oQHeEiwM3,True,2019-07-08,1527,78,2400.0,0.42
xbWZ82Yu0sfz8ee,True,2015-10-12,148,90,2000.0,0.06
4otJ9pFwfibCHXO,True,2015-03-17,1138,28,1600.0,0.01
rIEc4CdKTfzc6PB,True,2019-10-23,993,195,1200.0,0.09
BT6wsrGTujDCwO7,False,2014-06-05,350,56,1300.0,0.25
Liu5tFyOY27Ho2z,True,2019-08-21,1154,57,2200.0,0.54
ZCcx1pBMWRTrk8u,True,2019-05-01,656,55,1900.0,0.39
poa4RoL2Ssdi7M4,False,2015-03-31,923,84,2400.0,0.42
qi8Es3pUo0EKYxB,True,2018-09-09,291,98,2000.0,0.36
m9IZ4cpOcohguvZ,True,2015-12-29,328,55,1700.0,0.34
4IIzCyxn79AhGuG,False,2015-09-27,316,90,1900.0,0.25
4ObzoeqIHaqDo0u,False,2014-05-01,2615,113,2100.0,0.11
e6ub4ASMapLft7H,True,2019-09-15,872,68,2600.0,0.27
uc3WN8xEijKaaZP,False,2015-04-01,2125,85,1800.0,0.2
dxj5cbekg5lbVhd,True,2016-03-15,1844,72,2100.0,0.21
vMrUnB36E4uvhpH,True,2019-09-15,2621,76,2000.0,0.18
oN7NRlX0w1x4Tly,False,2015-05-17,1146,89,2100.0,0.01
P4Uoi02bZccEEKw,False,2015-04-06,1462,4,1600.0,0.09
FolO67FG0lTyYX8,True,2017-08-20,349,49,1600.0,0.06
dMArK4Ii24WP0JD,False,2015-04-03,1224,253,3100.0,0.33
viPxthXerjKfOO3,False,2015-09-18,1102,101,1300.0,0.04
xVHZH5szfc3NOhP,False,2017-03-01,1118,7,2400.0,0.18
ftZDf40e91TBdIN,True,2018-06-05,951,23,2400.0,0.47
hC4Ebjw7908p408,True,2019-07-13,455,113,2600.0,0.1
pRf97cEgVgRJI00,False,2016-07-18,101,196,2900.0,0.32
jgAGFmefWrw51pT,False,2015-04-13,2471,17,1900.0,0.19
XIV2GaSefUo8vx7,True,2019-09-24,1477,1,2200.0,0.3
NsLQfwYSGuuokn6,True,2019-08-12,526,29,2100.0,0.31
kXYkJByRdLi8p2k,True,2019-03-17,675,26,2400.0,0.33
jay0aiAhJhVuipY,False,2016-02-09,660,43,1600.0,0.19
6o2OlCne7DQVnfJ,True,2015-10-11,1534,16,2200.0,0.24
5JCG8LOB2PtbUFn,False,2014-05-01,2187,48,2000.0,0.21
GO4kGa3pCjor6tq,False,2014-06-03,1012,58,1600.0,0.01
Fs4nHlyxhfTO9Iy,False,2015-04-06,1869,4,1700.0,0.08
E4nqS5hetviIzix,True,2018-05-22,368,51,2500.0,0.19
5eRbpRprKrTlMdU,True,2019-08-05,900,23,2000.0,0.27
vJw2zpKjt9bRREh,True,2019-03-17,52,199,1100.0,0.04
LEx0ATtWwyWqC3M,False,2014-06-19,2807,42,2400.0,0.31
nOluRxFi3MzOwsZ,True,2019-08-14,306,68,2900.0,0.49
YbPMEDMqOh394Hb,False,2016-09-12,265,57,2400.0,0.37
EetXsFMPidVBcwd,True,2019-09-25,1647,54,2100.0,0.09
owIYxNshGZEGdKn,False,2014-06-03,852,239,2500.0,0.55
FSL5qhuvDlvsrWj,False,2015-11-09,101,83,2100.0,0.3
RQpVv9S7AAyAlT2,False,2015-02-25,1843,133,2800.0,0.42
lvGAQtCh5VvbeG7,True,2019-08-03,594,82,1500.0,0.07
rgiLEoqQK4sdEfH,True,2019-05-08,1372,109,2300.0,0.07
qXkc368RLucZcGo,True,2019-08-31,1110,22,2700.0,0.67
MDkJjAa7dDl6sue,True,2019-05-18,938,19,2100.0,0.46
GeAsWvOYzkggPNr,True,2019-05-22,637,191,1600.0,0.2
sF8xcSLYRy4a6v0,True,2019-02-12,82,121,1600.0,0.21
rCIy1Z8CgBmQ5lm,True,2019-05-31,400,31,1900.0,0.18
xGJIqbDv1jl1ZsM,False,2015-07-05,637,9,1600.0,0.12
0eqCjc7ZVhjAL0P,True,2019-07-15,873,83,2200.0,0.22
PxdsbPVLm55bjhL,True,2018-08-26,52,18,2100.0,0.2
JOzvC6bjwoDCKgz,False,2015-07-05,997,43,2000.0,0.09
226jna5c0liwxOk,False,2016-11-17,4,58,2400.0,0.4
yAkdQxzpcMw6fC8,False,2017-07-31,996,115,1900.0,0.34
wheKYi78C4lzFMp,True,2019-03-17,784,75,1200.0,0.01
P5FiooSh26Ita94,True,2019-07-21,292,32,2000.0,0.16
RQ2QcbMBzdjLq3s,True,2016-04-20,1182,101,1700.0,0.33
IIJ5Ih7EjeZscxJ,True,2019-08-24,231,84,1800.0,0.07
KnFvtkYxvMnHpUr,False,2014-10-28,2772,138,1200.0,0.01
A92UobQxCvA2FVt,True,2019-07-15,728,33,1700.0,0.16
WViMNDYcrx9Dkxe,False,2016-08-25,645,67,1900.0,0.21
yiZgdDYixQPy5rQ,True,2019-07-07,346,172,3000.0,0.31
qmbRLXJV8mTRGBk,True,2019-09-09,473,37,2800.0,0.41
nSHrcGQriLGaYIY,True,2019-10-19,890,68,2100.0,0.41
RoNgeM2kYVAGFFU,False,2017-06-30,119,11,1800.0,0.02
KXL14rFgkClBwqf,True,2018-07-24,246,167,2700.0,0.15
2XsFzGeFpZHivDo,True,2016-09-18,954,63,2800.0,0.38
c1UCNh5YUsaF1eE,True,2015-08-04,1530,66,2400.0,0.1
6A2fUuEiveRTmTo,True,2019-10-19,590,6,1900.0,0.07
bjU2F90vak4WDam,True,2019-08-12,302,177,1200.0,0.21
J7UzEgnfZUbk8cS,False,2018-01-08,184,60,1800.0,0.3
vEJ2Xb37iTCnjK3,False,2014-04-21,3036,315,3100.0,0.34
kKwxlWFapVPN6JL,False,2015-03-28,90,175,2000.0,0.0
F4pgSDdDKPXI22l,True,2017-06-29,864,123,2800.0,0.19
X1x07RioDUtS2pZ,True,2016-03-25,1322,133,1700.0,0.26
Juu3jGvIPdtP47Y,False,2014-09-20,966,185,2100.0,0.05
hyGCjXxaSQx2NWx,True,2019-05-20,775,82,2500.0,0.42
gu6uwtyzdYzWDb0,True,2018-11-04,1059,123,700.0,0.11
VGcif6dS5l1qZxs,True,2019-10-06,1231,59,2300.0,0.52
t5kupaVCKvGzRBf,True,2019-09-10,1532,108,2400.0,0.26
r39IwHEeBMfYBoV,True,2019-03-17,123,47,2500.0,0.36
Xocbryomvm4eOBp,False,2015-03-30,107,35,1700.0,0.22
FETK9e4d8G5NS8m,True,2019-08-31,1342,75,2300.0,0.28
TnKW05vjRHdelaw,False,2017-06-17,1537,81,2800.0,0.29
gtbONBFHUkzUS24,False,2016-06-17,1696,120,1700.0,0.28
aTCenmCGQhgMeqN,False,2015-03-27,918,126,2400.0,0.17
SNl3EPqLPyIru0g,False,2014-05-01,1801,78,1900.0,0.16
DwmteGUhsU86cWw,True,2015-03-02,1688,46,2500.0,0.43
DUn17Go93c5J5xY,True,2019-08-05,1226,175,2600.0,0.21
XvM94UJLQjpR0Sm,True,2019-09-17,983,63,1800.0,0.25
HGSCUNJXeohaMaV,True,2017-04-26,529,27,1900.0,0.28
iv6271A6c6GEEwk,False,2017-06-23,179,104,2400.0,0.09
a6uUCieXlA2ZgYH,True,2019-08-16,1431,68,2300.0,0.27
TPaxJ44Oe48Eij8,True,2019-09-11,883,5,2300.0,0.29
OcHIwIkpjfcu79g,False,2014-09-13,2285,95,1600.0,0.2
jKMRuHqY7y3Mvl7,True,2019-04-09,757,316,3700.0,0.4
lRIYP6uJ7OVvG1x,False,2015-03-29,887,24,1800.0,0.27
aNqx8SQGXACAAac,True,2016-04-21,73,282,2900.0,0.14
9Egnn3KSHZSBxzV,True,2019-10-17,1593,62,2100.0,0.14
A8aUL31YInpKLsK,False,2014-06-16,1802,31,1800.0,0.09
hiVoowKkieD0BkP,True,2019-08-31,889,180,2800.0,0.18
vzKmsff3DNAcxdD,False,2016-10-10,308,119,2000.0,0.08
f1saVaR2MvctBFv,True,2019-06-01,759,195,3000.0,0.22
Test2tlD57t7Kjt,True,2019-10-17,2344,136,1700.0,0.34
XGasr7QQLOGz1EP,True,2019-07-28,220,99,2100.0,0.26
2UpIrmw6Ax0vZqV,False,2017-11-16,76,141,1800.0,0.56
